C-ZLFMONAT-0,C-ZLFE32-0,C-ZLFART-0,C-ZLFR63-0
202207,SZG,1,2
202207,SZG,2,1
202207,SZG,2,2
202207,SZG,2,3
202208,VIE,1,1
202208,VIE,1,2
202208,VIE,1,3
202208,VIE,2,1
202208,VIE,2,2
202208,VIE,2,3
202208,GRZ,1,1
202208,GRZ,1,2
202208,GRZ,2,1
202208,GRZ,2,2
202208,GRZ,2,3
202208,INN,1,1
202208,INN,1,2
202208,INN,2,1
202208,INN,2,2
202208,KLU,1,1
202208,KLU,1,2
202208,KLU,2,1
202208,KLU,2,2
202208,KLU,2,3
202208,LNZ,1,1
202208,LNZ,1,2
202208,LNZ,2,1
202208,LNZ,2,2
202208,LNZ,2,3
202208,SZG,1,1
202208,SZG,1,2
202208,SZG,2,1
202208,SZG,2,2
202208,SZG,2,3
202209,VIE,1,1
202209,VIE,1,2
202209,VIE,1,3
202209,VIE,2,1
202209,VIE,2,2
202209,VIE,2,3
202209,GRZ,1,1
202209,GRZ,1,2
202209,GRZ,2,1
202209,GRZ,2,2
202209,GRZ,2,3
202209,INN,1,1
202209,INN,1,2
202209,INN,2,1
202209,INN,2,2
202209,KLU,1,1
202209,KLU,1,2
202209,KLU,2,1
202209,KLU,2,2
202209,LNZ,1,1
202209,LNZ,1,2
202209,LNZ,1,3
202209,LNZ,2,1
202209,LNZ,2,2
202209,LNZ,2,3
202209,SZG,1,1
202209,SZG,1,2
202209,SZG,1,3
202209,SZG,2,1
202209,SZG,2,2
202209,SZG,2,3
202210,VIE,1,1
202210,VIE,1,2
202210,VIE,1,3
202210,VIE,2,1
202210,VIE,2,2
202210,VIE,2,3
202210,GRZ,1,1
202210,GRZ,1,2
202210,GRZ,2,1
202210,GRZ,2,2
202210,GRZ,2,3
202210,INN,1,1
202210,INN,1,2
202210,INN,2,1
202210,INN,2,2
202210,KLU,1,1
202210,KLU,1,2
202210,KLU,2,1
202210,KLU,2,2
202210,LNZ,1,1
202210,LNZ,1,2
202210,LNZ,1,3
202210,LNZ,2,1
202210,LNZ,2,2
202210,LNZ,2,3
202210,SZG,1,1
202210,SZG,1,2
202210,SZG,1,3
202210,SZG,2,1
202210,SZG,2,2
202210,SZG,2,3
202211,VIE,1,1
202211,VIE,1,2
202211,VIE,1,3
202211,VIE,2,1
202211,VIE,2,2
202211,VIE,2,3
202211,GRZ,1,1
202211,GRZ,1,2
202211,GRZ,2,1
202211,GRZ,2,2
202211,GRZ,2,3
202211,INN,1,1
202211,INN,1,2
202211,KLU,1,1
202211,KLU,1,2
202211,KLU,2,1
202211,KLU,2,2
202211,LNZ,1,1
202211,LNZ,1,2
202211,LNZ,2,1
202211,LNZ,2,2
202211,LNZ,2,3
202211,SZG,1,1
202211,SZG,1,2
202211,SZG,2,1
202211,SZG,2,2
202211,SZG,2,3
202212,VIE,1,1
202212,VIE,1,2
202212,VIE,1,3
202212,VIE,2,1
202212,VIE,2,2
202212,VIE,2,3
202212,GRZ,1,1
202212,GRZ,1,2
202212,GRZ,2,1
202212,GRZ,2,2
202212,GRZ,2,3
202212,INN,1,1
202212,INN,1,2
202212,INN,2,1
202212,INN,2,2
202212,KLU,1,1
202212,KLU,1,2
202212,LNZ,1,1
202212,LNZ,1,2
202212,LNZ,1,3
202212,LNZ,2,1
202212,LNZ,2,2
202212,LNZ,2,3
202212,SZG,1,1
202212,SZG,1,2
202212,SZG,2,1
202212,SZG,2,2
202301,VIE,1,1
202301,VIE,1,2
202301,VIE,1,3
202301,VIE,2,1
202301,VIE,2,2
202301,VIE,2,3
202301,GRZ,1,1
202301,GRZ,1,2
202301,GRZ,1,3
202301,GRZ,2,1
202301,GRZ,2,2
202301,GRZ,2,3
202301,INN,1,1
202301,INN,1,2
202301,INN,2,1
202301,INN,2,2
202301,INN,2,3
202301,KLU,1,1
202301,KLU,1,2
202301,KLU,2,1
202301,KLU,2,2
202301,LNZ,1,1
202301,LNZ,1,2
202301,LNZ,1,3
202301,LNZ,2,1
202301,LNZ,2,2
202301,LNZ,2,3
202301,SZG,1,1
202301,SZG,1,2
202301,SZG,2,1
202301,SZG,2,2
202302,VIE,1,1
202302,VIE,1,2
202302,VIE,1,3
202302,VIE,2,1
202302,VIE,2,2
202302,VIE,2,3
202302,GRZ,1,1
202302,GRZ,1,2
202302,GRZ,2,1
202302,GRZ,2,2
202302,GRZ,2,3
202302,INN,1,1
202302,INN,1,2
202302,INN,2,1
202302,INN,2,2
202302,KLU,1,1
202302,KLU,1,2
202302,KLU,2,1
202302,KLU,2,2
202302,LNZ,1,1
202302,LNZ,1,2
202302,LNZ,2,1
202302,LNZ,2,2
202302,LNZ,2,3
202302,SZG,1,1
202302,SZG,1,2
202302,SZG,2,1
202302,SZG,2,2
202303,VIE,1,1
202303,VIE,1,2
202303,VIE,1,3
202303,VIE,2,1
202303,VIE,2,2
202303,VIE,2,3
202303,GRZ,1,1
202303,GRZ,1,2
202303,GRZ,2,1
202303,GRZ,2,2
202303,GRZ,2,3
202303,INN,1,1
202303,INN,1,2
202303,INN,2,1
202303,INN,2,2
202303,KLU,1,1
202303,KLU,1,2
202303,KLU,2,1
202303,KLU,2,2
202303,LNZ,1,1
202303,LNZ,1,2
202303,LNZ,2,1
202303,LNZ,2,2
202303,LNZ,2,3
202303,SZG,1,1
202303,SZG,1,2
202303,SZG,2,1
202303,SZG,2,2
202303,SZG,2,3
202304,VIE,1,1
202304,VIE,1,2
202304,VIE,1,3
202304,VIE,2,1
202304,VIE,2,2
202304,VIE,2,3
202304,GRZ,1,1
202304,GRZ,1,2
202304,GRZ,2,1
202304,GRZ,2,2
202304,GRZ,2,3
202304,INN,1,1
202304,INN,1,2
202304,INN,2,1
202304,INN,2,2
202304,INN,2,3
202304,KLU,1,1
202304,KLU,1,2
202304,KLU,2,1
202304,KLU,2,2
202304,KLU,2,3
202304,LNZ,1,1
202304,LNZ,1,2
202304,LNZ,2,1
202304,LNZ,2,2
202304,LNZ,2,3
202304,SZG,1,1
202304,SZG,1,2
202304,SZG,1,3
202304,SZG,2,1
202304,SZG,2,2
202305,VIE,1,1
202305,VIE,1,2
202305,VIE,1,3
202305,VIE,2,1
202305,VIE,2,2
202305,VIE,2,3
202305,GRZ,1,1
202305,GRZ,1,2
202305,GRZ,1,3
202305,GRZ,2,1
202305,GRZ,2,2
202305,GRZ,2,3
202305,INN,1,1
202305,INN,1,2
202305,INN,2,1
202305,INN,2,2
202305,KLU,1,1
202305,KLU,1,2
202305,KLU,2,1
202305,KLU,2,2
202305,KLU,2,3
202305,LNZ,1,1
202305,LNZ,1,2
202305,LNZ,2,1
202305,LNZ,2,2
202305,LNZ,2,3
202305,SZG,1,1
202305,SZG,1,2
202305,SZG,1,3
202305,SZG,2,1
202305,SZG,2,2
202305,SZG,2,3
202306,VIE,1,1
202306,VIE,1,2
202306,VIE,1,3
202306,VIE,2,1
202306,VIE,2,2
202306,VIE,2,3
202306,GRZ,1,1
202306,GRZ,1,2
202306,GRZ,2,1
202306,GRZ,2,2
202306,GRZ,2,3
202306,INN,1,1
202306,INN,1,2
202306,INN,2,1
202306,INN,2,2
202306,KLU,1,1
202306,KLU,1,2
202306,KLU,2,1
202306,KLU,2,2
202306,LNZ,1,1
202306,LNZ,1,2
202306,LNZ,1,3
202306,LNZ,2,1
202306,LNZ,2,2
202306,LNZ,2,3
202306,SZG,1,1
202306,SZG,1,2
202306,SZG,1,3
202306,SZG,2,1
202306,SZG,2,2
202307,VIE,1,1
202307,VIE,1,2
202307,VIE,1,3
202307,VIE,2,1
202307,VIE,2,2
202307,VIE,2,3
202307,GRZ,1,1
202307,GRZ,1,2
202307,GRZ,2,1
202307,GRZ,2,2
202307,GRZ,2,3
202307,INN,1,1
202307,INN,1,2
202307,INN,2,1
202307,INN,2,2
202307,KLU,1,1
202307,KLU,1,2
202307,KLU,2,1
202307,KLU,2,2
202307,LNZ,1,1
202307,LNZ,1,2
202307,LNZ,2,1
202307,LNZ,2,2
202307,LNZ,2,3
202307,SZG,1,1
202307,SZG,1,2
202307,SZG,1,3
202307,SZG,2,1
202307,SZG,2,2
202307,SZG,2,3
202308,VIE,1,1
202308,VIE,1,2
202308,VIE,1,3
202308,VIE,2,1
202308,VIE,2,2
202308,VIE,2,3
202308,GRZ,1,1
202308,GRZ,1,2
202308,GRZ,2,1
202308,GRZ,2,2
202308,GRZ,2,3
202308,INN,1,1
202308,INN,1,2
202308,INN,2,1
202308,INN,2,2
202308,KLU,1,1
202308,KLU,1,2
202308,KLU,2,1
202308,KLU,2,2
202308,LNZ,1,1
202308,LNZ,1,2
202308,LNZ,1,3
202308,LNZ,2,1
202308,LNZ,2,2
202308,LNZ,2,3
202308,SZG,1,1
202308,SZG,1,2
202308,SZG,2,1
202308,SZG,2,2
202309,VIE,1,1
202309,VIE,1,2
202309,VIE,1,3
202309,VIE,2,1
202309,VIE,2,2
202309,VIE,2,3
202309,GRZ,1,1
202309,GRZ,1,2
202309,GRZ,2,1
202309,GRZ,2,2
202309,GRZ,2,3
202309,INN,1,1
202309,INN,1,2
202309,INN,2,1
202309,INN,2,2
202309,KLU,1,1
202309,KLU,1,2
202309,KLU,2,1
202309,KLU,2,2
202309,LNZ,1,1
202309,LNZ,1,2
202309,LNZ,1,3
202309,LNZ,2,1
202309,LNZ,2,2
202309,LNZ,2,3
202309,SZG,1,1
202309,SZG,1,2
202309,SZG,1,3
202309,SZG,2,1
202309,SZG,2,2
202310,VIE,1,1
202310,VIE,1,2
202310,VIE,1,3
202310,VIE,2,1
202310,VIE,2,2
202310,VIE,2,3
202310,GRZ,1,1
202310,GRZ,1,2
202310,GRZ,2,1
202310,GRZ,2,2
202310,GRZ,2,3
202310,INN,1,1
202310,INN,1,2
202310,INN,2,1
202310,INN,2,2
202310,KLU,1,1
202310,KLU,1,2
202310,KLU,2,1
202310,KLU,2,2
202310,LNZ,1,1
202310,LNZ,1,2
202310,LNZ,2,1
202310,LNZ,2,2
202310,LNZ,2,3
202310,SZG,1,1
202310,SZG,1,2
202310,SZG,1,3
202310,SZG,2,1
202310,SZG,2,2
202311,VIE,1,1
202311,VIE,1,2
202311,VIE,1,3
202311,VIE,2,1
202311,VIE,2,2
202311,VIE,2,3
202311,GRZ,1,1
202311,GRZ,1,2
202311,GRZ,2,1
202311,GRZ,2,2
202311,GRZ,2,3
202311,INN,1,1
202311,INN,1,2
202311,INN,2,1
202311,INN,2,2
202311,KLU,1,1
202311,KLU,1,2
202311,LNZ,1,1
202311,LNZ,1,2
202311,LNZ,2,1
202311,LNZ,2,2
202311,LNZ,2,3
202311,SZG,1,1
202311,SZG,1,2
202311,SZG,2,1
202311,SZG,2,2
202312,VIE,1,1
202312,VIE,1,2
202312,VIE,1,3
202312,VIE,2,1
202312,VIE,2,2
202312,VIE,2,3
202312,GRZ,1,1
202312,GRZ,1,2
202312,GRZ,2,1
202312,GRZ,2,2
202312,INN,1,1
202312,INN,1,2
202312,INN,2,1
202312,INN,2,2
202312,KLU,1,1
202312,KLU,1,2
202312,LNZ,1,1
202312,LNZ,1,2
202312,LNZ,1,3
202312,LNZ,2,1
202312,LNZ,2,2
202312,LNZ,2,3
202312,SZG,1,1
202312,SZG,1,2
202312,SZG,2,1
202312,SZG,2,2
202312,SZG,2,3
202401,VIE,1,1
202401,VIE,1,2
202401,VIE,1,3
202401,VIE,2,1
202401,VIE,2,2
202401,VIE,2,3
202401,GRZ,1,1
202401,GRZ,1,2
202401,GRZ,1,3
202401,GRZ,2,1
202401,GRZ,2,2
202401,INN,1,1
202401,INN,1,2
202401,INN,2,1
202401,INN,2,2
202401,KLU,1,1
202401,KLU,1,2
202401,LNZ,1,1
202401,LNZ,1,2
202401,LNZ,2,1
202401,LNZ,2,2
202401,LNZ,2,3
202401,SZG,1,1
202401,SZG,1,2
202401,SZG,2,1
202401,SZG,2,2
202402,VIE,1,1
202402,VIE,1,2
202402,VIE,1,3
202402,VIE,2,1
202402,VIE,2,2
202402,VIE,2,3
202402,GRZ,1,1
202402,GRZ,1,2
202402,GRZ,2,1
202402,GRZ,2,2
202402,GRZ,2,3
202402,INN,1,1
202402,INN,1,2
202402,INN,2,1
202402,INN,2,2
202402,KLU,1,1
202402,KLU,1,2
202402,KLU,2,1
202402,KLU,2,2
202402,LNZ,1,1
202402,LNZ,1,2
202402,LNZ,2,1
202402,LNZ,2,2
202402,LNZ,2,3
202402,SZG,1,1
202402,SZG,1,2
202402,SZG,2,1
202402,SZG,2,2
202403,VIE,1,1
202403,VIE,1,2
202403,VIE,1,3
202403,VIE,2,1
202403,VIE,2,2
202403,VIE,2,3
202403,GRZ,1,1
202403,GRZ,1,2
202403,GRZ,2,1
202403,GRZ,2,2
202403,GRZ,2,3
202403,INN,1,1
202403,INN,1,2
202403,INN,2,1
202403,INN,2,2
202403,KLU,1,1
202403,KLU,1,2
202403,LNZ,1,1
202403,LNZ,1,2
202403,LNZ,2,1
202403,LNZ,2,2
202403,LNZ,2,3
202403,SZG,1,1
202403,SZG,1,2
202403,SZG,2,1
202403,SZG,2,2
202404,VIE,1,1
202404,VIE,1,2
202404,VIE,1,3
202404,VIE,2,1
202404,VIE,2,2
202404,VIE,2,3
202404,GRZ,1,1
202404,GRZ,1,2
202404,GRZ,2,1
202404,GRZ,2,2
202404,GRZ,2,3
202404,INN,1,1
202404,INN,1,2
202404,INN,2,1
202404,INN,2,2
202404,KLU,1,1
202404,KLU,1,2
202404,KLU,2,1
202404,KLU,2,2
202404,LNZ,1,1
202404,LNZ,1,2
202404,LNZ,2,1
202404,LNZ,2,2
202404,LNZ,2,3
202404,SZG,1,1
202404,SZG,1,2
202404,SZG,1,3
202404,SZG,2,1
202404,SZG,2,2
202405,VIE,1,1
202405,VIE,1,2
202405,VIE,1,3
202405,VIE,2,1
202405,VIE,2,2
202405,VIE,2,3
202405,GRZ,1,1
202405,GRZ,1,2
202405,GRZ,1,3
202405,GRZ,2,1
202405,GRZ,2,2
202405,GRZ,2,3
202405,INN,1,1
202405,INN,1,2
202405,INN,2,1
202405,INN,2,2
202405,KLU,1,1
202405,KLU,1,2
202405,KLU,2,1
202405,KLU,2,2
202405,LNZ,1,1
202405,LNZ,1,2
202405,LNZ,2,1
202405,LNZ,2,2
202405,LNZ,2,3
202405,SZG,1,1
202405,SZG,1,2
202405,SZG,1,3
202405,SZG,2,1
202405,SZG,2,2
202405,SZG,2,3
202406,VIE,1,1
202406,VIE,1,2
202406,VIE,1,3
202406,VIE,2,1
202406,VIE,2,2
202406,VIE,2,3
202406,GRZ,1,1
202406,GRZ,1,2
202406,GRZ,1,3
202406,GRZ,2,1
202406,GRZ,2,2
202406,GRZ,2,3
202406,INN,1,1
202406,INN,1,2
202406,INN,2,1
202406,INN,2,2
202406,KLU,1,1
202406,KLU,1,2
202406,KLU,2,1
202406,KLU,2,2
202406,LNZ,1,1
202406,LNZ,1,2
202406,LNZ,2,1
202406,LNZ,2,2
202406,LNZ,2,3
202406,SZG,1,1
202406,SZG,1,2
202406,SZG,2,1
202406,SZG,2,2
202407,VIE,1,1
202407,VIE,1,2
202407,VIE,1,3
202407,VIE,2,1
202407,VIE,2,2
202407,VIE,2,3
202407,GRZ,1,1
202407,GRZ,1,2
202407,GRZ,1,3
202407,GRZ,2,1
202407,GRZ,2,2
202407,GRZ,2,3
202407,INN,1,1
202407,INN,1,2
202407,INN,2,1
202407,INN,2,2
202407,KLU,1,1
202407,KLU,1,2
202407,KLU,2,1
202407,KLU,2,2
202407,LNZ,1,1
202407,LNZ,1,2
202407,LNZ,1,3
202407,LNZ,2,1
202407,LNZ,2,2
202407,LNZ,2,3
202407,SZG,1,1
202407,SZG,1,2
202407,SZG,1,3
202407,SZG,2,1
202407,SZG,2,2
202408,VIE,1,1
202408,VIE,1,2
202408,VIE,1,3
202408,VIE,2,1
202408,VIE,2,2
202408,VIE,2,3
202408,GRZ,1,1
202408,GRZ,1,2
202408,GRZ,1,3
202408,GRZ,2,1
202408,GRZ,2,2
202408,GRZ,2,3
202408,INN,1,1
202408,INN,1,2
202408,INN,2,1
202408,INN,2,2
202408,KLU,1,1
202408,KLU,1,2
202408,KLU,2,1
202408,KLU,2,2
202408,LNZ,1,1
202408,LNZ,1,2
202408,LNZ,1,3
202408,LNZ,2,1
202408,LNZ,2,2
202408,LNZ,2,3
202408,SZG,1,1
202408,SZG,1,2
202408,SZG,1,3
202408,SZG,2,1
202408,SZG,2,2
202409,VIE,1,1
202409,VIE,1,2
202409,VIE,1,3
202409,VIE,2,1
202409,VIE,2,2
202409,VIE,2,3
202409,GRZ,1,1
202409,GRZ,1,2
202409,GRZ,2,1
202409,GRZ,2,2
202409,GRZ,2,3
202409,INN,1,1
202409,INN,1,2
202409,INN,2,1
202409,INN,2,2
202409,KLU,1,1
202409,KLU,1,2
202409,KLU,2,1
202409,KLU,2,2
202409,LNZ,1,1
202409,LNZ,1,2
202409,LNZ,2,1
202409,LNZ,2,2
202409,LNZ,2,3
202409,SZG,1,1
202409,SZG,1,2
202409,SZG,1,3
202409,SZG,2,1
202409,SZG,2,2
202409,SZG,2,3
202410,VIE,1,1
202410,VIE,1,2
202410,VIE,1,3
202410,VIE,2,1
202410,VIE,2,2
202410,VIE,2,3
202410,GRZ,1,1
202410,GRZ,1,2
202410,GRZ,2,1
202410,GRZ,2,2
202410,GRZ,2,3
202410,INN,1,1
202410,INN,1,2
202410,INN,2,1
202410,INN,2,2
202410,KLU,1,1
202410,KLU,1,2
202410,KLU,2,1
202410,KLU,2,2
202410,LNZ,1,1
202410,LNZ,1,2
202410,LNZ,2,1
202410,LNZ,2,2
202410,LNZ,2,3
202410,SZG,1,1
202410,SZG,1,2
202410,SZG,1,3
202410,SZG,2,1
202410,SZG,2,2
202411,VIE,1,1
202411,VIE,1,2
202411,VIE,1,3
202411,VIE,2,1
202411,VIE,2,2
202411,VIE,2,3
202411,GRZ,1,1
202411,GRZ,1,2
202411,GRZ,2,1
202411,GRZ,2,2
202411,GRZ,2,3
202411,INN,1,1
202411,INN,1,2
202411,INN,2,1
202411,INN,2,2
202411,KLU,1,1
202411,KLU,1,2
202411,KLU,2,1
202411,KLU,2,2
202411,KLU,2,3
202411,LNZ,1,1
202411,LNZ,1,2
202411,LNZ,2,1
202411,LNZ,2,2
202411,LNZ,2,3
202411,SZG,1,1
202411,SZG,1,2
202411,SZG,2,1
202411,SZG,2,2
202412,VIE,1,1
202412,VIE,1,2
202412,VIE,1,3
202412,VIE,2,1
202412,VIE,2,2
202412,VIE,2,3
202412,GRZ,1,1
202412,GRZ,1,2
202412,GRZ,2,1
202412,GRZ,2,2
202412,GRZ,2,3
202412,INN,1,1
202412,INN,1,2
202412,INN,2,1
202412,INN,2,2
202412,KLU,1,1
202412,KLU,1,2
202412,LNZ,1,1
202412,LNZ,1,2
202412,LNZ,1,3
202412,LNZ,2,1
202412,LNZ,2,2
202412,LNZ,2,3
202412,SZG,1,1
202412,SZG,1,2
202412,SZG,2,1
202412,SZG,2,2
202412,SZG,2,3
202501,VIE,1,1
202501,VIE,1,2
202501,VIE,1,3
202501,VIE,2,1
202501,VIE,2,2
202501,VIE,2,3
202501,GRZ,1,1
202501,GRZ,1,2
202501,GRZ,2,1
202501,GRZ,2,2
202501,GRZ,2,3
202501,INN,1,1
202501,INN,1,2
202501,INN,2,1
202501,INN,2,2
202501,KLU,1,1
202501,KLU,1,2
202501,KLU,2,1
202501,KLU,2,2
202501,LNZ,1,1
202501,LNZ,1,2
202501,LNZ,1,3
202501,LNZ,2,1
202501,LNZ,2,2
202501,LNZ,2,3
202501,SZG,1,1
202501,SZG,1,2
202501,SZG,2,1
202501,SZG,2,2
202502,VIE,1,1
202502,VIE,1,2
202502,VIE,1,3
202502,VIE,2,1
202502,VIE,2,2
202502,VIE,2,3
202502,GRZ,1,1
202502,GRZ,1,2
202502,GRZ,2,1
202502,GRZ,2,2
202502,GRZ,2,3
202502,INN,1,1
202502,INN,1,2
202502,INN,2,1
202502,INN,2,2
202502,KLU,1,1
202502,KLU,1,2
202502,KLU,2,1
202502,KLU,2,2
202502,LNZ,1,1
202502,LNZ,1,2
202502,LNZ,2,1
202502,LNZ,2,2
202502,LNZ,2,3
202502,SZG,1,1
202502,SZG,1,2
202502,SZG,2,1
202502,SZG,2,2
202503,VIE,1,1
202503,VIE,1,2
202503,VIE,1,3
202503,VIE,2,1
202503,VIE,2,2
202503,VIE,2,3
202503,GRZ,1,1
202503,GRZ,1,2
202503,GRZ,2,1
202503,GRZ,2,2
202503,GRZ,2,3
202503,INN,1,1
202503,INN,1,2
202503,INN,2,1
202503,INN,2,2
202503,KLU,1,1
202503,KLU,1,2
202503,LNZ,1,1
202503,LNZ,1,2
202503,LNZ,2,1
202503,LNZ,2,2
202503,LNZ,2,3
202503,SZG,1,1
202503,SZG,1,2
202503,SZG,2,1
202503,SZG,2,2
202504,VIE,1,1
202504,VIE,1,2
202504,VIE,1,3
202504,VIE,2,1
202504,VIE,2,2
202504,VIE,2,3
202504,GRZ,1,1
202504,GRZ,1,2
202504,GRZ,2,1
202504,GRZ,2,2
202504,GRZ,2,3
202504,INN,1,1
202504,INN,1,2
202504,INN,2,1
202504,INN,2,2
202504,INN,2,3
202504,KLU,1,1
202504,KLU,1,2
202504,KLU,2,1
202504,KLU,2,2
202504,KLU,2,3
202504,LNZ,1,1
202504,LNZ,1,2
202504,LNZ,1,3
202504,LNZ,2,1
202504,LNZ,2,2
202504,LNZ,2,3
202504,SZG,1,1
202504,SZG,1,2
202504,SZG,2,1
202504,SZG,2,2
202505,VIE,1,1
202505,VIE,1,2
202505,VIE,1,3
202505,VIE,2,1
202505,VIE,2,2
202505,VIE,2,3
202505,GRZ,1,1
202505,GRZ,1,2
202505,GRZ,1,3
202505,GRZ,2,1
202505,GRZ,2,2
202505,GRZ,2,3
202505,INN,1,1
202505,INN,1,2
202505,INN,2,1
202505,INN,2,2
202505,KLU,1,1
202505,KLU,1,2
202505,KLU,2,1
202505,KLU,2,2
202505,KLU,2,3
202505,LNZ,1,1
202505,LNZ,1,2
202505,LNZ,1,3
202505,LNZ,2,1
202505,LNZ,2,2
202505,LNZ,2,3
202505,SZG,1,1
202505,SZG,1,2
202505,SZG,1,3
202505,SZG,2,1
202505,SZG,2,2
202505,SZG,2,3
202506,VIE,1,1
202506,VIE,1,2
202506,VIE,1,3
202506,VIE,2,1
202506,VIE,2,2
202506,VIE,2,3
202506,GRZ,1,1
202506,GRZ,1,2
202506,GRZ,1,3
202506,GRZ,2,1
202506,GRZ,2,2
202506,GRZ,2,3
202506,INN,1,1
202506,INN,1,2
202506,INN,2,1
202506,INN,2,2
202506,KLU,1,1
202506,KLU,1,2
202506,KLU,2,1
202506,KLU,2,2
202506,LNZ,1,1
202506,LNZ,1,2
202506,LNZ,1,3
202506,LNZ,2,1
202506,LNZ,2,2
202506,LNZ,2,3
202506,SZG,1,1
202506,SZG,1,2
202506,SZG,1,3
202506,SZG,2,1
202506,SZG,2,2
202507,VIE,1,1
202507,VIE,1,2
202507,VIE,1,3
202507,VIE,2,1
202507,VIE,2,2
202507,VIE,2,3
202507,GRZ,1,1
202507,GRZ,1,2
202507,GRZ,1,3
202507,GRZ,2,1
202507,GRZ,2,2
202507,INN,1,1
202507,INN,1,2
202507,INN,2,1
202507,INN,2,2
202507,KLU,1,1
202507,KLU,1,2
202507,KLU,2,1
202507,KLU,2,2
202507,LNZ,1,1
202507,LNZ,1,2
202507,LNZ,1,3
202507,LNZ,2,1
202507,LNZ,2,2
202507,LNZ,2,3
202507,SZG,1,1
202507,SZG,1,2
202507,SZG,1,3
202507,SZG,2,1
202507,SZG,2,2
202508,VIE,1,1
202508,VIE,1,2
202508,VIE,1,3
202508,VIE,2,1
202508,VIE,2,2
202508,VIE,2,3
202508,GRZ,1,1
202508,GRZ,1,2
202508,GRZ,2,1
202508,GRZ,2,2
202508,INN,1,1
202508,INN,1,2
202508,INN,2,1
202508,INN,2,2
202508,INN,2,3
202508,KLU,1,1
202508,KLU,1,2
202508,KLU,2,1
202508,KLU,2,2
202508,LNZ,1,1
202508,LNZ,1,2
202508,LNZ,2,1
202508,LNZ,2,2
202508,LNZ,2,3
202508,SZG,1,1
202508,SZG,1,2
202508,SZG,2,1
202508,SZG,2,2
202509,VIE,1,1
202509,VIE,1,2
202509,VIE,1,3
202509,VIE,2,1
202509,VIE,2,2
202509,VIE,2,3
202509,GRZ,1,1
202509,GRZ,1,2
202509,GRZ,2,1
202509,GRZ,2,2
202509,GRZ,2,3
202509,INN,1,1
202509,INN,1,2
202509,INN,2,1
202509,INN,2,2
202509,KLU,1,1
202509,KLU,1,2
202509,KLU,2,1
202509,KLU,2,2
202509,KLU,2,3
202509,LNZ,1,1
202509,LNZ,1,2
202509,LNZ,1,3
202509,LNZ,2,1
202509,LNZ,2,2
202509,LNZ,2,3
202509,SZG,1,1
202509,SZG,1,2
202509,SZG,1,3
202509,SZG,2,1
202509,SZG,2,2
202510,VIE,1,1
202510,VIE,1,2
202510,VIE,1,3
202510,VIE,2,1
202510,VIE,2,2
202510,VIE,2,3
202510,GRZ,1,1
202510,GRZ,1,2
202510,GRZ,2,1
202510,GRZ,2,2
202510,INN,1,1
202510,INN,1,2
202510,INN,2,1
202510,INN,2,2
202510,KLU,1,1
202510,KLU,1,2
202510,KLU,2,1
202510,KLU,2,2
202510,LNZ,1,1
202510,LNZ,1,2
202510,LNZ,2,1
202510,LNZ,2,2
202510,LNZ,2,3
202510,SZG,1,1
202510,SZG,1,2
202510,SZG,2,1
202510,SZG,2,2
202510,SZG,2,3
202511,VIE,1,1
202511,VIE,1,2
202511,VIE,1,3
202511,VIE,2,1
202511,VIE,2,2
202511,VIE,2,3
202511,GRZ,1,1
202511,GRZ,1,2
202511,GRZ,2,1
202511,GRZ,2,2
202511,GRZ,2,3
202511,INN,1,1
202511,INN,1,2
202511,INN,2,1
202511,INN,2,2
202511,KLU,1,1
202511,KLU,1,2
202511,LNZ,1,1
202511,LNZ,1,2
202511,LNZ,2,1
202511,LNZ,2,2
202511,LNZ,2,3
202511,SZG,1,1
202511,SZG,1,2
202511,SZG,1,3
202511,SZG,2,1
202511,SZG,2,2
